KTTF;N41* 56.39';W83* 26.08';616;Custer Airport;Monroe;Michigan
KACQ;N44* 4.41';W93* 33.18';1126;Waseca Municipal Airport;Waseca;Minnesota
KADC;N46* 27.02';W95* 12.66';1369;Wadena Municipal Airport;Wadena;Minnesota
KAEL;N43* 40.89';W93* 22.03';1259;Albert Lea Municipal Airport;Albert Lea;Minnesota
KAIT;N46* 32.91';W93* 40.61';1205;Aitkin Municipal Airport (Steve Kurtz Field);Aitkin;Minnesota
KANE;N45* 8.7';W93* 12.68';912;Anoka County-Blaine Airport (Janes Field);Minneapolis;Minnesota
KAQP;N45* 13.65';W96* 0.26';1021;Appleton Municipal Airport;Appleton;Minnesota
KAUM;N43* 39.9';W92* 56';1233;Austin Municipal Airport;Austin;Minnesota
KAXN;N45* 51.98';W95* 23.68';1424;Chandler Field;Alexandria;Minnesota
KBBB;N45* 19.92';W95* 39.03';1039;Benson Municipal Airport;Benson;Minnesota
KBDE;N48* 43.71';W94* 36.73';1086;Baudette International Airport;Baudette;Minnesota
KBDH;N45* 7.02';W95* 7.76';1126;Willmar Municipal;Willmar;Minnesota
KBFW;N47* 14.94';W91* 24.93';1089;Silver Bay Municipal Airport;Silver Bay;Minnesota
KBJI;N47* 30.57';W94* 56.02';1390;Bemidji Regional Airport;Bemidji;Minnesota
KBRD;N46* 23.9';W94* 8.28';1226;Brainerd Lakes Regional Airport;Brainerd;Minnesota
KCBG;N45* 33.58';W93* 15.91';945;Cambridge Municipal Airport;Cambridge;Minnesota
KCFE;N45* 9.54';W93* 50.6';967;Buffalo Municipal Airport;Buffalo;Minnesota
KCHU;N43* 35.78';W91* 30.24';1179;Houston County Airport;Caledonia;Minnesota
KCKC;N47* 50.3';W90* 22.98';1799;Grand Marais/Cook County Airport;Grand Marais;Minnesota
KCKN;N47* 50.5';W96* 37.3';899;Crookston Municipal Airport;Crookston;Minnesota
KCOQ;N46* 42.07';W92* 30.22';1279;Cloquet Carlton County Airport;Cloquet;Minnesota
KCQM;N47* 49.32';W92* 41.37';1327;Cook Municipal Airport;Cook;Minnesota
KDLH;N46* 50.53';W92* 11.62';1428;Duluth International Airport;Duluth;Minnesota
KDTL;N46* 49.51';W95* 53.13';1396;Detroit Lakes Airport (Wething Field);Detroit Lakes;Minnesota
KDXX;N44* 59.17';W96* 10.66';1082;Lac qui Parle County Airport;Madison;Minnesota
KDYT;N46* 43.31';W92* 2.61';610;Sky Harbor Airport;Duluth;Minnesota
KELO;N47* 49.47';W91* 49.84';1455;Ely Municipal Airport;Ely;Minnesota
KEVM;N47* 25.5';W92* 29.91';1378;Eveleth-Virginia Municipal Airport;Eveleth;Minnesota
KFBL;N44* 19.48';W93* 18.65';1060;Faribault Municipal Airport;Faribault;Minnesota
KFCM;N44* 49.63';W93* 27.43';906;Flying Cloud Airport;Minneapolis;Minnesota
KFFM;N46* 17.06';W96* 9.4';1182;Fergus Falls Municipal Airport (Einar Mickelson Field);Fergus Falls;Minnesota
KFKA;N43* 40.61';W92* 10.78';1276;Fillmore County Airport;Preston;Minnesota
KFOZ;N47* 46.97';W93* 39.01';1348;Bigfork Municipal Airport;Bigfork;Minnesota
KFRM;N43* 38.64';W94* 24.94';1162;Fairmont Municipal Airport;Fairmont;Minnesota
KFSE;N47* 35.57';W95* 46.41';1277;Fosston Municipal Airport;Fosston;Minnesota
KHCD;N44* 51.59';W94* 22.95';1060;Hutchinson Municipal Airport;Hutchinson;Minnesota
KLVN;N44* 37.67';W93* 13.69';960;Airlake Airport;Lakeville;Minnesota
KLXL;N45* 56.98';W94* 20.84';1122;Little Falls/Morrison County Airport (Lindbergh Field);Little Falls;Minnesota
KMGG;N45* 14.16';W93* 59.14';1028;Maple Lake Municipal Airport;Maple Lake;Minnesota
KMIC;N45* 3.72';W93* 21.24';869;Crystal Airport;Crystal;Minnesota
KMKT;N44* 13.3';W93* 55.12';1020;Mankato Regional Airport;Mankato;Minnesota
KMSP;N44* 53';W93* 13.02';841;Minneapolis-Saint Paul International Airport;Bloomington;Minnesota
KONA;N44* 4.63';W91* 42.5';656;Winona Municipal Airport (Max Conrad Field);Winona;Minnesota
KORB;N48* 0.96';W92* 51.36';1311;Orr Regional Airport;Orr;Minnesota
KPNM;N45* 33.59';W93* 36.49';979;Princeton Municipal Airport;Princeton;Minnesota
KRGK;N44* 35.36';W92* 29.1';780;Red Wing Regional Airport;Red Wing;Minnesota
KRRT;N48* 56.48';W95* 20.9';1074;Warroad International Airport (Swede Carlson Field);Warroad;Minnesota
KRST;N43* 54.43';W92* 29.94';1317;Rochester International Airport;Rochester;Minnesota
KSAZ;N46* 22.85';W94* 48.4';1287;Staples Municipal Airport;Staples;Minnesota
KSTC;N45* 32.79';W94* 3.59';1030;St. Cloud Regional Airport;St. Cloud;Minnesota
KSTP;N44* 56.07';W93* 3.6';705;St. Paul Downtown Airport;St. Paul;Minnesota
KSYN;N44* 28.53';W93* 0.98';920;Stanton Airfield;Stanton;Minnesota
KXVG;N46* 59.41';W94* 12.24';1334;Longville Municipal Airport;Longville;Minnesota
K00M;N31* 57.2';W89* 14.1';351;Thigpen Field Airport ;Bay Springs;Mississippi
KBIX;N30* 24.66';W88* 55.41';34;Keesler Air Force Base;Biloxi;Mississippi
KCBM;N33* 38.71';W88* 26.75';219;Columbus Air Force Base;Columbus;Mississippi
KCKM;N34* 17.98';W90* 30.74';173;Fletcher Municipal Airport (Fletcher Field);Clarksdale;Mississippi
KCRX;N34* 54.9';W88* 36.21';425;Roscoe Turner Airport;Corinth;Mississippi
KGLH;N33* 28.97';W90* 59.14';131;Mid Delta Regional Airport;Greenville;Mississippi
KGNF;N33* 49.95';W89* 47.89';208;Grenada Municipal Airport;Grenada;Mississippi
KGPT;N30* 24.44';W89* 4.21';28;Gulfport-Biloxi International Airport;Gulfport;Mississippi
KGTR;N33* 27.02';W88* 35.48';264;Golden Triangle Regional Airport;Columbus;Mississippi
KGWO;N33* 29.66';W90* 5.08';162;Greenwood-Leflore Airport;Greenwood;Mississippi
KHBG;N31* 15.89';W89* 15.17';151;Chain Municipal Airport;Hattiesburg;Mississippi
KHEZ;N31* 36.82';W91* 17.84';272;Natchez-Adams County Airport;Natchez;Mississippi
KHKS;N32* 20.09';W90* 13.35';342;Hawkins Field;Jackson;Mississippi
KHSA;N30* 22.07';W89* 27.28';23;Stennis International Airport;Bay St. Louis;Mississippi
KIDL;N33* 29.15';W90* 40.73';126;Indianola Municipal Airport;Indianola;Mississippi
KJAN;N32* 18.67';W90* 4.55';346;Jackson International Airport;Jackson;Mississippi
KLMS;N33* 8.77';W89* 3.75';575;Louisville Winston County Airport;Louisville;Mississippi
KLUL;N31* 40.35';W89* 10.33';238;Hesler-Noble Field;Laurel;Mississippi
KMBO;N32* 26.32';W90* 6.19';326;Campbell Airport;Madison;Mississippi
KMCB;N31* 10.71';W90* 28.31';413;McComb-Pike County Airport (John E. Lewis Field);McComb;Mississippi
KMEI;N32* 19.99';W88* 45.07';297;Key Airport;Meridian;Mississippi
KMMS;N34* 13.89';W90* 17.37';162;Selfs Airport;Marks;Mississippi
KMPE;N32* 47.97';W89* 7.56';458;Philadelphia Municipal Airport;Philadelphia;Mississippi
KNJW;N32* 47.77';W88* 49.9';540;Williams NOLF;Meridian;Mississippi
KNMM;N32* 33.11';W88* 33.3';317;Naval Air Station Meridian;Meridian;Mississippi
KOLV;N34* 58.73';W89* 47.21';402;Olive Branch Airport;Olive Branch;Mississippi
KOSX;N33* 5.42';W89* 32.52';480;Kosciusko Attala County Airport;Kosciusko;Mississippi
KPCU;N30* 31.36';W89* 42.42';62;Picayune-Pearl River County Airport;Picayune;Mississippi
KPIB;N31* 28.03';W89* 20.22';298;Hattiesburg-Laurel Regional Airport;Hattiesburg;Mississippi
KPQL;N30* 27.77';W88* 31.75';17;Trent Lott International Airport;Pascagoula;Mississippi
KRNV;N33* 45.67';W90* 45.47';140;Cleveland Municipal Airport;Cleveland;Mississippi
KSTF;N33* 25.99';W88* 50.92';332;George M. Bryan Airport;Starkville;Mississippi
KTUP;N34* 16.09';W88* 46.19';346;Tupelo Regional Airport;Tupelo;Mississippi
KUBS;N33* 27.92';W88* 22.82';188;Columbus-Lowndes County Airport;Columbus;Mississippi
KUOX;N34* 23.06';W89* 32.12';452;University-Oxford Airport;Oxford;Mississippi
KVKS;N32* 14.36';W90* 55.73';106;Vicksburg Municipal Airport;Vicksburg;Mississippi
KAIZ;N38* 5.76';W92* 32.97';869;Lee C. Fine Memorial Airport;Lake Ozark;Missouri
KAOV;N36* 58.31';W92* 40.92';1311;Ava Bill Martin Memorial Airport;Ava;Missouri
KBBG;N36* 31.92';W93* 12.03';1302;Branson Airport (currently unnamed);Hollister;Missouri
KBUM;N38* 17.39';W94* 20.41';892;Butler Memorial Airport;Butler;Missouri
KCGI;N37* 13.52';W89* 34.25';342;Cape Girardeau Regional Airport;Cape Girardeau;Missouri
KCHQ;N36* 50.53';W89* 21.58';313;Mississippi County Airport;Charleston;Missouri
KCHT;N39* 46.93';W93* 29.74';783;Chillicothe Municipal Airport;Chillicothe;Missouri
KCOU;N38* 49.08';W92* 13.18';889;Columbia Regional Airport;Columbia;Missouri
KDMO;N38* 42.44';W93* 10.55';909;Sedalia Memorial Airport;Sedalia;Missouri
KDXE;N36* 46.65';W89* 56.47';305;Dexter Municipal Airport;Dexter;Missouri
KEIW;N36* 32.12';W89* 35.98';295;County Memorial Airport;New Madrid;Missouri
KEOS;N36* 48.65';W94* 23.5';1255;Neosho Hugh Robinson Airport;Neosho;Missouri
KEVU;N40* 21.15';W94* 54.9';1150;Northwest Missouri Regional Airport;Maryville;Missouri
KEZZ;N39* 43.65';W94* 16.58';1036;Cameron Memorial Airport;Cameron;Missouri
KFAM;N37* 45.66';W90* 25.72';947;Farmington Regional Airport;Farmington;Missouri
KFES;N38* 11.7';W90* 23.13';433;Festus Memorial Airport;Festus;Missouri
KFTT;N38* 50.39';W92* 0.25';886;Elton Hensley Memorial Airport;Fulton;Missouri
KHAE;N39* 43.47';W91* 26.62';773;Hannibal Regional Airport;Hannibal;Missouri
KJEF;N38* 35.47';W92* 9.37';549;Jefferson City Memorial Airport;Jefferson City;Missouri
KLLU;N37* 29.37';W94* 18.69';1009;Lamar Municipal Airport;Lamar;Missouri
KLXT;N38* 57.34';W94* 22.28';1004;Lee's Summit Municipal Airport;Lee's Summit;Missouri
KMAW;N36* 36.03';W89* 59.53';295;Malden Municipal Airport;Malden;Missouri
KMCI;N39* 17.86';W94* 42.83';1026;Kansas City International Airport;Kansas City;Missouri
KMHL;N39* 5.75';W93* 12.17';779;Marshall Memorial Municipal Airport;Marshall;Missouri
KPLK;N36* 37.56';W93* 13.73';938;M. Graham Clark Field / Taney County Airport;Branson;Missouri
KRAW;N38* 20.81';W93* 20.73';936;Warsaw Municipal Airport;Warsaw;Missouri
KSGF;N37* 14.74';W93* 23.32';1267;Springfield-Branson National Airport;Springfield;Missouri
KSIK;N36* 53.93';W89* 33.7';315;Sikeston Memorial Municipal Airport;Sikeston;Missouri
KSTL;N38* 44.86';W90* 21.6';604;Lambert Saint Louis International Airport;St. Louis;Missouri
KSUS;N38* 39.73';W90* 39.12';463;Spirit of St. Louis Airport;St. Louis;Missouri
KSZL;N38* 43.82';W93* 32.88';871;Whiteman Air Force Base (Whiteman AFB);Johnson County;Missouri
KTRX;N40* 5.01';W93* 35.44';757;Trenton Municipal Airport;Trenton;Missouri
KVER;N38* 56.8';W92* 40.96';715;Jesse Viertel Memorial Airport;Boonville;Missouri
KBDX;N45* 26';W105* 25.03';3034;Broadus Airport;Broadus;Montana
KBHK;N46* 20.86';W104* 15.57';2973;Baker Municipal Airport;Baker;Montana
KBIL;N45* 48.46';W108* 32.57';3652;Billings Logan International Airport;Billings;Montana
KBTM;N45* 57.29';W112* 29.85';5550;Bert Mooney Airport;Butte;Montana
KBZN;N45* 46.65';W111* 9.18';4471;Gallatin Field Airport;Bozeman;Montana
KCII;N47* 49.7';W112* 10.1';3947;Choteau Airport;Choteau;Montana
KCTB;N48* 36.5';W112* 22.57';3854;Cut Bank Municipal Airport;Cut Bank;Montana
KDLN;N45* 15.32';W112* 33.15';5241;Dillon Airport;Dillon;Montana
KFCA;N48* 18.69';W114* 15.31';2977;Glacier Park International Airport;Kalispell;Montana
KGDV;N47* 8.32';W104* 48.43';2456;Dawson Community Airport;Glendive;Montana
KGFA;N47* 30.3';W111* 11.28';3526;Great Falls Air Force Base;Great Falls;Montana
KGGW;N48* 12.75';W106* 36.89';2294;Glasgow Airport;Glasgow;Montana
KGTF;N47* 28.92';W111* 22.24';3677;Great Falls International Airport;Great Falls;Montana
KHLN;N46* 36.41';W111* 58.96';3877;Helena Regional Airport;Helena;Montana
KHVR;N48* 32.58';W109* 45.74';2590;Havre City County Airport;Havre;Montana
KHWQ;N46* 26.92';W109* 51.17';4311;Wheatland County Airport;Harlowton;Montana
KJDN;N47* 19.73';W106* 57.16';2662;Jordan Airport;Jordan;Montana
KLVM;N45* 41.96';W110* 26.9';4660;Mission Field;Livingston;Montana
KLWT;N47* 2.95';W109* 28';4170;Lewistown Municipal Airport;Lewistown;Montana
KMLS;N46* 25.68';W105* 53.17';2630;Miles City Municipal Airport;Miles City;Montana
KMSO;N46* 54.98';W114* 5.43';3205;Missoula International Airport;Missoula;Montana
KOLF;N48* 5.67';W105* 34.5';1986;L. M. Clayton Airport;Wolf Point;Montana
KPWD;N48* 47.42';W104* 32.03';2250;Sher-Wood Airport;Plentywood;Montana
KRED;N45* 11.25';W109* 16.04';5763;Red Lodge Airport;Red Lodge;Montana
KRPX;N46* 28.5';W108* 32.6';3491;Roundup Airport;Roundup;Montana
KSBX;N48* 32.48';W111* 52.32';3443;Shelby Airport;Shelby;Montana
KSDY;N47* 42.41';W104* 11.55';1984;Sidney-Richland Municipal Airport;Sidney;Montana
KTHM;N47* 34.41';W115* 16.84';2467;Thompson Falls Airport;Thompson Falls;Montana
KWYS;N44* 41.3';W111* 7.06';6644;Yellowstone Airport;West Yellowstone;Montana
KAFK;N40* 36.41';W95* 51.94';1162;Nebraska City Municipal Airport;Nebraska City;Nebraska
KAHQ;N41* 14.48';W96* 35.64';1224;Wahoo Municipal Airport;Wahoo;Nebraska
KAIA;N42* 3.19';W102* 48.23';3929;Alliance Municipal Airport;Alliance;Nebraska
KANW;N42* 34.75';W99* 59.58';2589;Ainsworth Municipal Airport;Ainsworth;Nebraska
KAUH;N40* 53.65';W97* 59.67';1804;Aurora Municipal Airport (Al Potter Field);Aurora;Nebraska
KBBW;N41* 26.19';W99* 38.53';2547;Broken Bow Municipal Airport;Broken Bow;Nebraska
KBFF;N41* 52.44';W103* 35.74';3967;Western Nebraska Regional Airport (William B. Heilig Field);Scottsbluff;Nebraska
KBIE;N40* 18.08';W96* 45.25';1324;Beatrice Municipal Airport;Beatrice;Nebraska
KBUB;N41* 46.6';W99* 8.98';2182;Cram Field;Burwell;Nebraska
KBVN;N41* 43.71';W98* 3.35';1807;Albion Municipal Airport;Albion;Nebraska
KCDR;N42* 50.25';W103* 5.72';3297;Chadron Municipal Airport;Chadron;Nebraska
KCEK;N40* 37.08';W96* 55.49';1499;Crete Municipal Airport;Crete;Nebraska
KCNP;N41* 4.65';W102* 27.84';3682;Billy G. Ray Field;Chappell;Nebraska
KCSB;N40* 18.4';W100* 9.73';2414;Cambridge Municipal Airport;Cambridge;Nebraska
KCZD;N40* 52.15';W100* 0.25';2502;Cozad Municipal Airport;Cozad;Nebraska
KEAR;N40* 43.62';W99* 0.41';2131;Kearney Regional Airport;Kearney;Nebraska
KFBY;N40* 10.98';W97* 10.16';1480;Fairbury Municipal Airport;Fairbury;Nebraska
KFET;N41* 26.95';W96* 31.21';1203;Fremont Municipal Airport;Fremont;Nebraska
KFMZ;N40* 35.17';W97* 34.39';1636;Fairmont State Airfield;Fairmont;Nebraska
KFNB;N40* 4.73';W95* 35.52';984;Brenner Field;Falls City;Nebraska
KGGF;N40* 52.17';W101* 43.97';3424;Grant Municipal Airport;Grant;Nebraska
KGRI;N40* 58.05';W98* 18.58';1847;Central Nebraska Regional Airport;Grand Island;Nebraska
KGRN;N42* 48.36';W102* 10.51';3562;Gordon Municipal Airport;Gordon;Nebraska
KGTE;N40* 55.58';W100* 8.9';2559;Quinn Airport;Gothenburg;Nebraska
KHDE;N40* 27.16';W99* 20.24';2309;Brewster Airport;Holdrege;Nebraska
KHJH;N40* 9.14';W97* 35.22';1466;Hebron Municipal Airport;Hebron;Nebraska
KHSI;N40* 36.32';W98* 25.67';1961;Hastings Municipal Airport;Hastings;Nebraska
KIBM;N41* 11.28';W103* 40.64';4926;Kimball Municipal Airport (Arraj Field);Kimball;Nebraska
KIML;N40* 30.62';W101* 37.21';3272;Imperial Municipal Airport;Imperial;Nebraska
KJYR;N40* 53.8';W97* 37.37';1670;York Municipal Airport;York;Nebraska
KLBF;N41* 7.57';W100* 41.02';2776;North Platte Regional Airport (Lee Bird Field);North Platte;Nebraska
KLCG;N42* 14.51';W96* 58.89';1431;Wayne Municipal Airport;Wayne;Nebraska
KLNK;N40* 51.06';W96* 45.55';1219;Lincoln Airport;Lincoln;Nebraska
KLXN;N40* 47.46';W99* 46.64';2413;Jim Kelly Field;Lexington;Nebraska
KMCK;N40* 12.38';W100* 35.52';2583;McCook Municipal Airport;McCook;Nebraska
KMHN;N42* 3';W101* 4.03';3360;Hooker County Airport;Mullen;Nebraska
KODX;N41* 37.46';W98* 57.14';2070;Sharp Airport;Ord;Nebraska
KOFF;N41* 7.16';W95* 54.51';1052;Offutt Air Force Base;Omaha;Nebraska
KOFK;N41* 59.13';W97* 26.11';1573;Stefan Memorial Airport;Norfolk;Nebraska
KOGA;N41* 7.17';W101* 46.18';3278;Searle Airport;Ogallala;Nebraska
KOKS;N41* 24.06';W102* 21.3';3394;Garden County Airport;Oshkosh;Nebraska
KOLU;N41* 26.88';W97* 20.56';1447;Columbus Municipal Airport;Columbus;Nebraska
KOMA;N41* 18.16';W95* 53.63';984;Eppley Field;Omaha;Nebraska
KONL;N42* 28.19';W98* 41.28';2031;O'Neill Municipal Airport (Baker Field);O'Neill;Nebraska
KPMV;N40* 57.01';W95* 55.07';1202;Plattsmouth Municipal Airport;Plattsmouth;Nebraska
KRBE;N42* 34.18';W99* 34.1';2349;Rock County Airport;Bassett;Nebraska
KSCB;N41* 36.62';W96* 37.79';1325;Scribner State Airport;Scribner;Nebraska
KSNY;N41* 6.08';W102* 59.12';4313;Sidney Municipal Airport;Sidney;Nebraska
KSWT;N40* 51.88';W97* 6.55';1505;Seward Municipal Airport;Seward;Nebraska
KTQE;N41* 45.81';W96* 10.68';1027;Tekamah Airport;Tekamah;Nebraska
KTQK;N38* 28.46';W100* 53.1';2963;Scott City Municipal Airport;Scott City;Nebraska
KVTN;N42* 51.47';W100* 32.85';2591;Miller Field;Valentine;Nebraska
KBAM;N40* 35.94';W116* 52.46';4532;Battle Mountain Airport;Battle Mountain;Nevada
KBTY;N36* 51.66';W116* 47.22';3170;Beatty Airport;Beatty;Nevada
KCXP;N39* 11.53';W119* 44.07';4697;Carson City Airport;Carson City;Nevada
KEKO;N40* 49.5';W115* 47.5';5140;Elko Regional Airport;Elko;Nevada
KELY;N39* 17.98';W114* 50.51';6259;Ely Airport (Yelland Field);Ely;Nevada
KFLX;N39* 29.95';W118* 44.92';3963;Fallon Municipal Airport;Fallon;Nevada
KHND;N35* 58.37';W115* 8.07';2492;Henderson Executive Airport;Henderson;Nevada
KHTH;N38* 32.66';W118* 38.06';4215;Hawthorne Industrial Airport;Hawthorne;Nevada
KINS;N36* 35.2';W115* 40.35';3133;Creech Air Force Base;Indian Springs;Nevada
KLAS;N36* 4.82';W115* 9.14';2181;McCarran International Airport;Las Vegas;Nevada
KLOL;N40* 3.98';W118* 33.91';3904;Derby Airport;Lovelock;Nevada
KLSV;N36* 14.17';W115* 2.06';1870;(LSV) Nellis Air Force Base;Las Vegas;Nevada
KLWL;N41* 7.03';W114* 55.33';5772;Wells Municipal Airport;Wells;Nevada
KMEV;N39* 0.02';W119* 45.07';4726;Minden-Tahoe Airport;Minden;Nevada
KNFL;N39* 25';W118* 42.06';3934;Naval Air Station Fallon;Fallon;Nevada
KRNO;N39* 29.95';W119* 46.09';4415;Reno-Tahoe International Airport;Reno;Nevada
KTPH;N38* 3.61';W117* 5.23';5426;Tonopah Airport;Tonopah;Nevada
KVGT;N36* 12.75';W115* 11.77';2205;North Las Vegas Airport;Las Vegas;Nevada
KWMC;N40* 53.8';W117* 48.35';4308;Winnemucca Municipal Airport;Winnemucca;Nevada
KASH;N42* 46.91';W71* 30.89';200;Boire Field;Nashua;New Hampshire
KBML;N44* 34.52';W71* 10.56';1161;Berlin Regional Airport;Berlin;New Hampshire
KCNH;N43* 22.23';W72* 22.12';545;Claremont Municipal Airport;Claremont;New Hampshire
KCON;N43* 12.16';W71* 30.14';346;Concord Municipal Airport;Concord;New Hampshire
KDAW;N43* 17.04';W70* 55.76';322;Skyhaven Airport;Rochester;New Hampshire
KEEN;N42* 53.9';W72* 16.25';488;Dillant-Hopkins Airport;Keene;New Hampshire
KERR;N44* 47.55';W71* 9.85';1245;Errol Airport;Errol;New Hampshire
KHIE;N44* 22.06';W71* 32.67';1074;Mount Washington Regional Airport;Whitefield;New Hampshire
KLCI;N43* 34.36';W71* 25.13';545;Laconia Municipal Airport;Laconia;New Hampshire
KLEB;N43* 37.57';W72* 18.25';604;Lebanon Municipal Airport;West Lebanon;New Hampshire
KMHT;N42* 55.95';W71* 26.14';266;Manchester-Boston Regional Airport;Manchester;New Hampshire
KPSM;N43* 4.68';W70* 49.4';100;Portsmouth International Airport at Pease;Portsmouth;New Hampshire
00NJ;N40* 31.26';W74* 28.48';78;Colgate-Piscataway Heliport;New Brunswick;New Jersey
KACY;N39* 27.46';W74* 34.63';75;Atlantic City International Airport;Atlantic City;New Jersey
KBLM;N40* 11.22';W74* 7.49';159;Monmouth Executive Airport;Belmar / Farmingdale;New Jersey
KCDW;N40* 52.51';W74* 16.88';173;Essex County Airport;Caldwell;New Jersey
KEWR;N40* 41.55';W74* 10.12';18;Newark Liberty International Airport;Newark & Elizabeth;New Jersey
KFWN;N41* 12.01';W74* 37.38';421;Sussex Airport;Sussex;New Jersey
KLDJ;N40* 37.05';W74* 14.68';23;Linden Airport;Linden;New Jersey
KMIV;N39* 22.07';W75* 4.33';85;Millville Municipal Airport;Millville;New Jersey
KMJX;N39* 55.65';W74* 17.54';82;Robert J. Miller Air Park;Toms River;New Jersey
KMMU;N40* 47.96';W74* 24.89';187;Morristown Municipal Airport;Morristown;New Jersey
KNEL;N40* 2';W74* 21.22';103;Naval Air Engineering Station Lakehurst;Lakehurst;New Jersey
KSMQ;N40* 37.56';W74* 40.21';105;Somerset Airport;Somerville;New Jersey
KTEB;N40* 51.01';W74* 3.65';9;Teterboro Airport;Teterboro;New Jersey
KTTN;N40* 16.6';W74* 48.81';213;Trenton-Mercer Airport;Trenton;New Jersey
KWRI;N40* 0.93';W74* 35.5';131;McGuire Air Force Base;Wrightstown;New Jersey
KWWD;N39* 0.51';W74* 54.5';23;Cape May Airport;Wildwood;New Jersey
KABQ;N35* 2.41';W106* 36.55';5355;Albuquerque International Sunport;Albuquerque;New Mexico
KAEG;N35* 8.71';W106* 47.71';5837;Double Eagle II Airport;Albuquerque;New Mexico
KALM;N32* 50.4';W105* 59.44';4200;Alamogordo-White Sands Regional Airport;Alamogordo;New Mexico
KATS;N32* 51.15';W104* 28.06';3541;Artesia Municipal Airport;Artesia;New Mexico
KAXX;N36* 25.32';W105* 17.39';8380;Angel Fire Airport;Angel Fire;New Mexico
KCAO;N36* 26.71';W103* 9.01';4965;Clayton Municipal Airpark;Clayton;New Mexico
KCNM;N32* 20.25';W104* 15.8';3295;Cavern City Air Terminal;Carlsbad;New Mexico
KCVN;N34* 25.51';W103* 4.76';4216;Clovis Municipal Airport;Clovis;New Mexico
KCVS;N34* 22.97';W103* 19.33';4295;Cannon Air Force Base;Clovis;New Mexico
KDMN;N32* 15.74';W107* 43.24';4314;Deming Municipal Airport;Deming;New Mexico
KFMN;N36* 44.48';W108* 13.8';5506;Four Corners Regional Airport;Farmington;New Mexico
KFSU;N34* 29';W104* 13.03';4165;Fort Sumner Municipal Airport;Fort Sumner;New Mexico
KGNT;N35* 10.04';W107* 54.12';6537;Grants-Milan Municipal Airport;Grants;New Mexico
KGUP;N35* 30.66';W108* 47.36';6472;Gallup Municipal Airport;Gallup;New Mexico
KHMN;N32* 51.15';W106* 6.39';4093;Holloman Air Force Base;Alamogordo;New Mexico
KHOB;N32* 41.25';W103* 13.02';3661;Lea County Regional Airport;Hobbs;New Mexico
KLAM;N35* 52.79';W106* 16.16';7171;Los Alamos Airport;Los Alamos;New Mexico
KLRU;N32* 17.37';W106* 55.32';4456;Las Cruces International Airport;Las Cruces;New Mexico
KLSB;N32* 19.97';W108* 41.46';4278;Lordsburg Municipal Airport;Lordsburg;New Mexico
KLVS;N35* 39.25';W105* 8.54';6877;(LVS) Las Vegas Municipal Airport;Las Vegas;New Mexico
KROW;N33* 18.09';W104* 31.83';3671;Roswell International Air Center Airport;Roswell;New Mexico
KRTN;N36* 44.49';W104* 30.13';6352;Raton Municipal Airport-Crews Field;Raton;New Mexico
KSAF;N35* 37.03';W106* 5.37';6348;Santa Fe Municipal Airport;Santa Fe;New Mexico
KSKX;N36* 27.49';W105* 40.35';7091;Taos Regional Airport;Taos;New Mexico
KSRR;N33* 27.77';W105* 32.09';6814;Sierra Blanca Regional Airport;Ruidoso;New Mexico
KSVC;N32* 38.19';W108* 9.38';5446;Grant County Airport;Silver City;New Mexico
KTCC;N35* 10.97';W103* 36.19';4065;Tucumcari Municipal Airport;Tucumcari;New Mexico
KTCS;N33* 14.22';W107* 16.31';4850;Truth or Consequences Municipal Airport;Truth or Consequences;New Mexico
KZUN;N35* 4.99';W108* 47.51';6454;Black Rock Airport;Zuni Pueblo;New Mexico
1E8;N44* 23.25';W75* 3.98';814;Moores;;New York
KALB;N42* 44.9';W73* 48.1';285;Albany International Airport;Albany;New York
KART;N43* 59.52';W76* 1.3';325;Watertown International Airport;Watertown;New York
KBGM;N42* 12.52';W75* 58.79';1636;Greater Binghamton Airport;Binghamton;New York
KBUF;N42* 56.43';W78* 43.93';724;Buffalo Niagara International Airport;Buffalo;New York
KCZG;N42* 4.71';W76* 5.78';833;Tri-Cities Airport;Endicott;New York
KDKK;N42* 29.6';W79* 16.32';693;Chautauqua County/Dunkirk Airport;Dunkirk;New York
KDSV;N42* 34.25';W77* 42.78';662;Dansville Municipal Airport;Dansville;New York
KELM;N42* 9.59';W76* 53.5';955;Elmira/Corning Regional Airport;Big Flats;New York
KELZ;N42* 6.57';W77* 59.4';2124;Wellsville Municipal Airport;Wellsville;New York
KFOK;N40* 50.62';W72* 37.91';67;Francis S. Gabreski Airport;Westhampton Beach;New York
KFRG;N40* 43.73';W73* 24.8';82;Republic Airport;East Farmingdale;New York
KFZY;N43* 21.05';W76* 23.28';475;Oswego County Airport;Fulton;New York
KGFL;N43* 20.47';W73* 36.62';328;Bennett Memorial Airport;Glens Falls;New York
KGTB;N44* 3.1';W75* 43.3';690;Wheeler-Sack AAF;Fort Drum;New York
KGVQ;N43* 1.9';W78* 10.06';913;Genesee County Airport;Batavia;New York
KHPN;N41* 4.02';W73* 42.45';439;Westchester County Airport;White Plains;New York
KHTO;N40* 57.57';W72* 15.11';56;East Hampton Airport;East Hampton;New York
KHWV;N40* 49.32';W72* 52.01';81;Brookhaven Airport;Shirley;New York
KIAG;N43* 6.44';W78* 56.77';590;Niagara Falls International Airport;Niagara Falls;New York
KISP;N40* 47.71';W73* 6.01';99;Long Island MacArthur Airport;Islip;New York
